new_id	source_set	chunk	orig_id	sublat_id
06767	Ts01_b	gen_wysc_0051	01142	mp-bfrqs_S
06768	Ts01_b	gen_wysc_0051	01194	mp-bgihr_Cl
06769	Ts01_b	gen_wysc_0051	01215	mp-bsvk_O
06770	Ts01_b	gen_wysc_0051	01408	mp-bizmh_Cs
06771	Ts01_b	gen_wysc_0051	01481	mp-bsom_K
06772	Ts01_b	gen_wysc_0051	01545	mp-bizmh_Cs
06773	Ts01_b	gen_wysc_0051	01615	mp-bizmh_Cs
06774	Ts01_b	gen_wysc_0051	01683	mp-jgn_F
06775	Ts01_b	gen_wysc_0051	01684	mp-bfrqs_S
06776	Ts01_b	gen_wysc_0051	01806	mp-brmsj_F
06777	Ts01_b	gen_wysc_0051	01872	mp-bfpal_O
06778	Ts01_b	gen_wysc_0051	01970	mp-beup_F
06779	Ts01_b	gen_wysc_0051	02005	mp-bnqly_H
06780	Ts01_b	gen_wysc_0051	02043	mp-bnpvf_O
06781	Ts01_b	gen_wysc_0051	02171	mp-jgn_F
06782	Ts01_b	gen_wysc_0051	02212	mp-bnqly_H
06783	Ts01_b	gen_wysc_0051	02231	mp-mxn_F
06784	Ts01_b	gen_wysc_0051	02326	mp-cgaex_O
06785	Ts01_b	gen_wysc_0051	02500	mp-bcssf_O
06786	Ts01_b	gen_wysc_0051	02644	mp-cgaex_O
06787	Ts01_b	gen_wysc_0051	02649	mp-tbl_O
06788	Ts01_b	gen_wysc_0051	02686	mp-hfo_Tl
06789	Ts01_b	gen_wysc_0051	02892	mp-bfrqs_S
06790	Ts01_b	gen_wysc_0051	02958	mp-cgaex_O
06791	Ts01_b	gen_wysc_0051	03067	mp-bizmh_Cs
06792	Ts01_b	gen_wysc_0051	03182	mp-tbl_O
06793	Ts01_b	gen_wysc_0051	03195	mp-cgaex_O
06794	Ts01_b	gen_wysc_0051	03216	mp-hfo_Tl
06795	Ts01_b	gen_wysc_0051	03269	mp-jgn_F
06796	Ts01_b	gen_wysc_0051	03278	mp-bnqly_H
06797	Ts01_b	gen_wysc_0051	03323	mp-cgaex_O
06798	Ts01_b	gen_wysc_0051	03349	mp-bsvk_O
06799	Ts01_b	gen_wysc_0051	03398	mp-tbl_O
06800	Ts01_b	gen_wysc_0051	03512	mp-cgaex_O
06801	Ts01_b	gen_wysc_0051	03607	mp-hfo_Tl
06802	Ts01_b	gen_wysc_0051	03614	mp-bfrqs_S
06803	Ts01_b	gen_wysc_0051	03637	mp-tbl_O
06804	Ts01_b	gen_wysc_0051	03667	mp-bgwv_O
06805	Ts01_b	gen_wysc_0051	03692	mp-hfo_Tl
06806	Ts01_b	gen_wysc_0051	03739	mp-bcssf_O
06807	Ts01_b	gen_wysc_0051	03806	mp-bjmx_O
06808	Ts01_b	gen_wysc_0051	03820	mp-jgn_F
06809	Ts01_b	gen_wysc_0051	03848	mp-brmsj_F
06810	Ts01_b	gen_wysc_0051	04063	mp-bnqly_H
06811	Ts01_b	gen_wysc_0051	04108	mp-bcssf_O
06812	Ts01_b	gen_wysc_0051	04242	mp-beup_F
06813	Ts01_b	gen_wysc_0051	04335	mp-bizmh_Cs
06814	Ts01_b	gen_wysc_0051	04361	mp-cgaex_O
06815	Ts01_b	gen_wysc_0051	04552	mp-mxn_F
06816	Ts01_b	gen_wysc_0051	04769	mp-bgwv_O
06817	Ts01_b	gen_wysc_0051	04960	mp-mxn_F
06818	Ts01_b	gen_wysc_0051	04961	mp-cgaex_O
06819	Ts01_b	gen_wysc_0051	05183	mp-bnqly_H
06820	Ts01_b	gen_wysc_0051	05217	mp-bgwv_O
06821	Ts01_b	gen_wysc_0051	05248	mp-bfrqs_S
06822	Ts01_b	gen_wysc_0051	05462	mp-bizmh_Cs
06823	Ts01_b	gen_wysc_0051	05566	mp-bizmh_Cs
06824	Ts01_b	gen_wysc_0051	05662	mp-mxn_F
06825	Ts01_b	gen_wysc_0051	05742	mp-cgaex_O
06826	Ts01_b	gen_wysc_0051	05860	mp-bizmh_Cs
06827	Ts01_b	gen_wysc_0051	05876	mp-bnqly_H
06828	Ts01_b	gen_wysc_0051	05953	mp-bsvk_O
06829	Ts01_b	gen_wysc_0051	05955	mp-bizmh_Cs
06830	Ts01_b	gen_wysc_0051	06036	mp-bizmh_Cs
06831	Ts01_b	gen_wysc_0051	06042	mp-bizmh_Cs
06832	Ts01_b	gen_wysc_0051	06045	mp-bnqly_H
06833	Ts01_b	gen_wysc_0051	06070	mp-bizmh_Cs
06834	Ts01_b	gen_wysc_0051	06115	mp-bnqly_H
06835	Ts01_b	gen_wysc_0051	06286	mp-bizmh_Cs
06836	Ts01_b	gen_wysc_0051	06294	mp-bfqmm_N
06837	Ts01_b	gen_wysc_0051	06379	mp-bcssf_O
06838	Ts01_b	gen_wysc_0051	06380	mp-jgn_F
06839	Ts01_b	gen_wysc_0051	06436	mp-hfo_Tl
06840	Ts01_b	gen_wysc_0051	06516	mp-bgwv_O
06841	Ts01_b	gen_wysc_0051	06537	mp-bcssf_O
06842	Ts01_b	gen_wysc_0051	06563	mp-cgaex_O
06843	Ts01_b	gen_wysc_0051	06659	mp-tbl_O
06844	Ts01_b	gen_wysc_0051	06694	mp-bcssf_O
06845	Ts01_b	gen_wysc_0051	06716	mp-jgn_F
06846	Ts01_b	gen_wysc_0051	06857	mp-hfo_Tl
06847	Ts01_b	gen_wysc_0051	06999	mp-cgaex_O
06848	Ts01_b	gen_wysc_0051	07014	mp-bsvk_O
06849	Ts01_b	gen_wysc_0051	07179	mp-bfpal_O
06850	Ts01_b	gen_wysc_0051	07345	mp-jgn_F
06851	Ts01_b	gen_wysc_0051	07415	mp-bbjx_F
06852	Ts01_b	gen_wysc_0051	07516	mp-bizmh_Cs
06853	Ts01_b	gen_wysc_0051	07568	mp-bqxih_O
06854	Ts01_b	gen_wysc_0051	07681	mp-jgn_F
06855	Ts01_b	gen_wysc_0051	07716	mp-bcssf_O
06856	Ts01_b	gen_wysc_0051	07769	mp-bsvk_O
06857	Ts01_b	gen_wysc_0051	07784	mp-bnqly_H
06858	Ts01_b	gen_wysc_0051	08089	mp-bfrqs_S
06859	Ts01_b	gen_wysc_0051	08109	mp-hfo_Tl
06860	Ts01_b	gen_wysc_0051	08211	mp-tbl_O
06861	Ts01_b	gen_wysc_0051	08470	mp-bcssf_O
06862	Ts01_b	gen_wysc_0051	09192	mp-tbl_O
06863	Ts01_b	gen_wysc_0051	09281	mp-bnqly_H
06864	Ts01_b	gen_wysc_0051	09456	mp-cgaex_O
06865	Ts01_b	gen_wysc_0051	09494	mp-tbl_O
06866	Ts01_b	gen_wysc_0051	09523	mp-bizmh_Cs
06867	Ts01_b	gen_wysc_0051	09555	mp-jgn_F
06868	Ts01_b	gen_wysc_0051	09704	mp-bcssf_O
06869	Ts01_b	gen_wysc_0051	09808	mp-jgn_F
06870	Ts01_b	gen_wysc_0051	09907	mp-bizmh_Cs
06871	Ts01_b	gen_wysc_0052	00182	mp-cgaex_O
06872	Ts01_b	gen_wysc_0052	00265	mp-bbkq_V
06873	Ts01_b	gen_wysc_0052	00339	mp-bizmh_Cs
06874	Ts01_b	gen_wysc_0052	00365	mp-bcssf_O
06875	Ts01_b	gen_wysc_0052	00474	mp-mxn_F
06876	Ts01_b	gen_wysc_0052	00639	mp-bnqly_H
06877	Ts01_b	gen_wysc_0052	00760	mp-bcssf_O
06878	Ts01_b	gen_wysc_0052	00781	mp-jgn_F
06879	Ts01_b	gen_wysc_0052	00987	mp-bnqly_H
06880	Ts01_b	gen_wysc_0052	01060	mp-bcssf_O
06881	Ts01_b	gen_wysc_0052	01129	mp-bfrqs_S
06882	Ts01_b	gen_wysc_0052	01147	mp-bizmh_Cs
06883	Ts01_b	gen_wysc_0052	01155	mp-bsvk_O
06884	Ts01_b	gen_wysc_0052	01171	mp-hfo_Tl
06885	Ts01_b	gen_wysc_0052	01295	mp-mxn_F
06886	Ts01_b	gen_wysc_0052	01325	mp-bizmh_Cs
06887	Ts01_b	gen_wysc_0052	01351	mp-mxn_F
06888	Ts01_b	gen_wysc_0052	01353	mp-jgn_F
06889	Ts01_b	gen_wysc_0052	01714	mp-cgaex_O
06890	Ts01_b	gen_wysc_0052	02017	mp-bnqly_H
06891	Ts01_b	gen_wysc_0052	02146	mp-bizmh_Cs
06892	Ts01_b	gen_wysc_0052	02256	mp-cgaex_O
06893	Ts01_b	gen_wysc_0052	02437	mp-jgn_F
06894	Ts01_b	gen_wysc_0052	02471	mp-jgn_F
06895	Ts01_b	gen_wysc_0052	02497	mp-tbl_O
06896	Ts01_b	gen_wysc_0052	02799	mp-bcssf_O
06897	Ts01_b	gen_wysc_0052	02912	mp-brmsj_F
06898	Ts01_b	gen_wysc_0052	02959	mp-cgaex_O
06899	Ts01_b	gen_wysc_0052	02970	mp-bbkq_V
06900	Ts01_b	gen_wysc_0052	03026	mp-cgaex_O
06901	Ts01_b	gen_wysc_0052	03766	mp-bbkq_V
06902	Ts01_b	gen_wysc_0052	03922	mp-bcssf_O
06903	Ts01_b	gen_wysc_0052	04165	mp-cgaex_O
06904	Ts01_b	gen_wysc_0052	04256	mp-bizmh_Cs
06905	Ts01_b	gen_wysc_0052	04313	mp-bsvk_O
06906	Ts01_b	gen_wysc_0052	04376	mp-bfrqs_S
06907	Ts01_b	gen_wysc_0052	04398	mp-brmsj_F
06908	Ts01_b	gen_wysc_0052	04474	mp-hfo_Tl
06909	Ts01_b	gen_wysc_0052	04604	mp-bizmh_Cs
06910	Ts01_b	gen_wysc_0052	04867	mp-jgn_F
06911	Ts01_b	gen_wysc_0052	04924	mp-bnqly_H
06912	Ts01_b	gen_wysc_0052	04925	mp-jgn_F
06913	Ts01_b	gen_wysc_0052	05038	mp-mxn_F
06914	Ts01_b	gen_wysc_0052	05061	mp-bcssf_O
06915	Ts01_b	gen_wysc_0052	05186	mp-bnqly_H
06916	Ts01_b	gen_wysc_0052	05221	mp-bcssf_O
06917	Ts01_b	gen_wysc_0052	05494	mp-bnqly_H
06918	Ts01_b	gen_wysc_0052	05530	mp-bizmh_Cs
06919	Ts01_b	gen_wysc_0052	05584	mp-mxn_F
06920	Ts01_b	gen_wysc_0052	05677	mp-brjtz_F
06921	Ts01_b	gen_wysc_0052	05690	mp-hfo_Tl
06922	Ts01_b	gen_wysc_0052	05902	mp-bcssf_O
06923	Ts01_b	gen_wysc_0052	05921	mp-jgn_F
06924	Ts01_b	gen_wysc_0052	06045	mp-hfo_Tl
06925	Ts01_b	gen_wysc_0052	06240	mp-mxn_F
06926	Ts01_b	gen_wysc_0052	06391	mp-bbjx_F
06927	Ts01_b	gen_wysc_0052	06510	mp-bgihr_Cl
06928	Ts01_b	gen_wysc_0052	06707	mp-bizmh_Cs
06929	Ts01_b	gen_wysc_0052	06714	mp-bgihr_Cl
06930	Ts01_b	gen_wysc_0052	06749	mp-jgn_F
06931	Ts01_b	gen_wysc_0052	06879	mp-bfrqs_S
06932	Ts01_b	gen_wysc_0052	06948	mp-bnqly_H
06933	Ts01_b	gen_wysc_0052	07248	mp-bcssf_O
06934	Ts01_b	gen_wysc_0052	07314	mp-bizmh_Cs
06935	Ts01_b	gen_wysc_0052	07427	mp-bfrqs_S
06936	Ts01_b	gen_wysc_0052	07453	mp-mxn_F
06937	Ts01_b	gen_wysc_0052	07469	mp-mxn_F
06938	Ts01_b	gen_wysc_0052	07489	mp-bbjx_F
06939	Ts01_b	gen_wysc_0052	07500	mp-bizmh_Cs
06940	Ts01_b	gen_wysc_0052	07692	mp-jgn_F
06941	Ts01_b	gen_wysc_0052	08180	mp-bfrqs_S
06942	Ts01_b	gen_wysc_0052	08289	mp-bizmh_Cs
06943	Ts01_b	gen_wysc_0052	08422	mp-cgaex_O
06944	Ts01_b	gen_wysc_0052	08617	mp-bfrqs_S
06945	Ts01_b	gen_wysc_0052	08619	mp-hfo_Tl
06946	Ts01_b	gen_wysc_0052	08621	mp-bizmh_Cs
06947	Ts01_b	gen_wysc_0052	08906	mp-brjtz_F
06948	Ts01_b	gen_wysc_0052	09136	mp-cgaex_O
06949	Ts01_b	gen_wysc_0052	09198	mp-bfrqs_S
06950	Ts01_b	gen_wysc_0052	09537	mp-cgaex_O
06951	Ts01_b	gen_wysc_0052	09653	mp-beup_F
06952	Ts01_b	gen_wysc_0052	09909	mp-beup_F
06953	Ts01_b	gen_wysc_0052	09965	mp-bizmh_Cs
06954	Ts01_b	gen_wysc_0053	00095	mp-bfrqs_S
06955	Ts01_b	gen_wysc_0053	00243	mp-bcssf_O
06956	Ts01_b	gen_wysc_0053	00296	mp-mxn_F
06957	Ts01_b	gen_wysc_0053	00325	mp-cgaex_O
06958	Ts01_b	gen_wysc_0053	00348	mp-bbkq_V
06959	Ts01_b	gen_wysc_0053	00361	mp-brjtz_F
06960	Ts01_b	gen_wysc_0053	00404	mp-bgihr_Cl
06961	Ts01_b	gen_wysc_0053	00590	mp-jgn_F
06962	Ts01_b	gen_wysc_0053	00711	mp-tbl_O
06963	Ts01_b	gen_wysc_0053	00775	mp-cgaex_O
06964	Ts01_b	gen_wysc_0053	00777	mp-hfo_Tl
06965	Ts01_b	gen_wysc_0053	01021	mp-bbjx_F
06966	Ts01_b	gen_wysc_0053	01086	mp-bizmh_Cs
06967	Ts01_b	gen_wysc_0053	01174	mp-bnrir_O
06968	Ts01_b	gen_wysc_0053	01246	mp-cgaex_O
06969	Ts01_b	gen_wysc_0053	01453	mp-bizmh_Cs
06970	Ts01_b	gen_wysc_0053	01550	mp-bnqly_H
06971	Ts01_b	gen_wysc_0053	01557	mp-bsvk_O
06972	Ts01_b	gen_wysc_0053	01720	mp-bizmh_Cs
06973	Ts01_b	gen_wysc_0053	01860	mp-tbl_O
06974	Ts01_b	gen_wysc_0053	02145	mp-jgn_F
06975	Ts01_b	gen_wysc_0053	02219	mp-cgaex_O
06976	Ts01_b	gen_wysc_0053	02235	mp-cgaex_O
06977	Ts01_b	gen_wysc_0053	02253	mp-jgn_F
06978	Ts01_b	gen_wysc_0053	02293	mp-bizmh_Cs
06979	Ts01_b	gen_wysc_0053	02581	mp-hfo_Tl
06980	Ts01_b	gen_wysc_0053	02623	mp-hfo_Tl
06981	Ts01_b	gen_wysc_0053	02672	mp-mxn_F
06982	Ts01_b	gen_wysc_0053	02742	mp-cgaex_O
06983	Ts01_b	gen_wysc_0053	03088	mp-bfrqs_S
06984	Ts01_b	gen_wysc_0053	03177	mp-bcssf_O
06985	Ts01_b	gen_wysc_0053	03295	mp-cgaex_O
06986	Ts01_b	gen_wysc_0053	03404	mp-bizmh_Cs
06987	Ts01_b	gen_wysc_0053	03765	mp-jgn_F
06988	Ts01_b	gen_wysc_0053	03801	mp-tbl_O
06989	Ts01_b	gen_wysc_0053	03925	mp-jgn_F
06990	Ts01_b	gen_wysc_0053	04039	mp-bnqly_H
06991	Ts01_b	gen_wysc_0053	04243	mp-bnqly_H
06992	Ts01_b	gen_wysc_0053	04333	mp-bnqly_H
06993	Ts01_b	gen_wysc_0053	04345	mp-cgaex_O
06994	Ts01_b	gen_wysc_0053	04403	mp-bcssf_O
06995	Ts01_b	gen_wysc_0053	04444	mp-cgaex_O
06996	Ts01_b	gen_wysc_0053	04529	mp-bbkq_V
06997	Ts01_b	gen_wysc_0053	04665	mp-bizmh_Cs
06998	Ts01_b	gen_wysc_0053	04761	mp-bfpal_O
06999	Ts01_b	gen_wysc_0053	04855	mp-bizmh_Cs
07000	Ts01_b	gen_wysc_0053	04989	mp-cgaex_O
07001	Ts01_b	gen_wysc_0053	04998	mp-jgn_F
07002	Ts01_b	gen_wysc_0053	05030	mp-bizmh_Cs
07003	Ts01_b	gen_wysc_0053	05067	mp-cgaex_O
07004	Ts01_b	gen_wysc_0053	05154	mp-tbl_O
07005	Ts01_b	gen_wysc_0053	05231	mp-hfo_Tl
07006	Ts01_b	gen_wysc_0053	05252	mp-cgaex_O
07007	Ts01_b	gen_wysc_0053	05432	mp-brjtz_F
07008	Ts01_b	gen_wysc_0053	05455	mp-bizmh_Cs
07009	Ts01_b	gen_wysc_0053	05524	mp-hfo_Tl
07010	Ts01_b	gen_wysc_0053	05560	mp-bizmh_Cs
07011	Ts01_b	gen_wysc_0053	05650	mp-bfrqs_S
07012	Ts01_b	gen_wysc_0053	05795	mp-brmsj_F
07013	Ts01_b	gen_wysc_0053	05892	mp-jgn_F
07014	Ts01_b	gen_wysc_0053	05961	mp-uot_F
07015	Ts01_b	gen_wysc_0053	06119	mp-bbkq_V
07016	Ts01_b	gen_wysc_0053	06346	mp-brmsj_F
07017	Ts01_b	gen_wysc_0053	06383	mp-cgaex_O
07018	Ts01_b	gen_wysc_0053	06453	mp-bizmh_Cs
07019	Ts01_b	gen_wysc_0053	06540	mp-jgn_F
07020	Ts01_b	gen_wysc_0053	06735	mp-jgn_F
07021	Ts01_b	gen_wysc_0053	06759	mp-bgihr_Cl
07022	Ts01_b	gen_wysc_0053	06807	mp-bizmh_Cs
07023	Ts01_b	gen_wysc_0053	06851	mp-hfo_Tl
07024	Ts01_b	gen_wysc_0053	06876	mp-hfo_Tl
07025	Ts01_b	gen_wysc_0053	06911	mp-cgaex_O
07026	Ts01_b	gen_wysc_0053	07267	mp-bcssf_O
07027	Ts01_b	gen_wysc_0053	07380	mp-bgwv_O
07028	Ts01_b	gen_wysc_0053	07432	mp-bizmh_Cs
07029	Ts01_b	gen_wysc_0053	07567	mp-bcssf_O
07030	Ts01_b	gen_wysc_0053	07576	mp-bnqly_H
07031	Ts01_b	gen_wysc_0053	07577	mp-hfo_Tl
07032	Ts01_b	gen_wysc_0053	07731	mp-bgwv_O
07033	Ts01_b	gen_wysc_0053	07831	mp-cgaex_O
07034	Ts01_b	gen_wysc_0053	08033	mp-bnqly_H
07035	Ts01_b	gen_wysc_0053	08079	mp-bcssf_O
07036	Ts01_b	gen_wysc_0053	08149	mp-bizmh_Cs
07037	Ts01_b	gen_wysc_0053	08234	mp-tbl_O
07038	Ts01_b	gen_wysc_0053	08246	mp-bizmh_Cs
07039	Ts01_b	gen_wysc_0053	08346	mp-mxn_F
07040	Ts01_b	gen_wysc_0053	08380	mp-mxn_F
07041	Ts01_b	gen_wysc_0053	08397	mp-brmsj_F
07042	Ts01_b	gen_wysc_0053	08409	mp-bizmh_Cs
07043	Ts01_b	gen_wysc_0053	08499	mp-jgn_F
07044	Ts01_b	gen_wysc_0053	08563	mp-mxn_F
07045	Ts01_b	gen_wysc_0053	08636	mp-bcssf_O
07046	Ts01_b	gen_wysc_0053	08761	mp-bfrqs_S
07047	Ts01_b	gen_wysc_0053	08836	mp-mxn_F
07048	Ts01_b	gen_wysc_0053	08950	mp-jgn_F
07049	Ts01_b	gen_wysc_0053	09060	mp-tbl_O
07050	Ts01_b	gen_wysc_0053	09092	mp-jgn_F
07051	Ts01_b	gen_wysc_0053	09147	mp-hfo_Tl
07052	Ts01_b	gen_wysc_0053	09257	mp-bizmh_Cs
07053	Ts01_b	gen_wysc_0053	09473	mp-jgn_F
07054	Ts01_b	gen_wysc_0053	09727	mp-cgaex_O
07055	Ts01_b	gen_wysc_0053	09731	mp-bnpxp_O
07056	Ts01_b	gen_wysc_0053	09791	mp-bfrqs_S
07057	Ts01_b	gen_wysc_0053	09850	mp-bbjx_F
07058	Ts01_b	gen_wysc_0053	09976	mp-mxn_F
07059	Ts01_b	gen_wysc_0054	00099	mp-cgaex_O
07060	Ts01_b	gen_wysc_0054	00138	mp-mxn_F
07061	Ts01_b	gen_wysc_0054	00261	mp-bcssf_O
07062	Ts01_b	gen_wysc_0054	00348	mp-cgaex_O
07063	Ts01_b	gen_wysc_0054	00480	mp-bnqly_H
07064	Ts01_b	gen_wysc_0054	00490	mp-bsvk_O
07065	Ts01_b	gen_wysc_0054	00657	mp-bnqly_H
07066	Ts01_b	gen_wysc_0054	00670	mp-bfrqs_S
07067	Ts01_b	gen_wysc_0054	00739	mp-bsvk_O
07068	Ts01_b	gen_wysc_0054	00887	mp-brjtz_F
07069	Ts01_b	gen_wysc_0054	00940	mp-tbl_O
07070	Ts01_b	gen_wysc_0054	00994	mp-bfrqs_S
07071	Ts01_b	gen_wysc_0054	01053	mp-bcssf_O
07072	Ts01_b	gen_wysc_0054	01106	mp-mxn_F
07073	Ts01_b	gen_wysc_0054	01132	mp-bbkq_V
07074	Ts01_b	gen_wysc_0054	01282	mp-bfrqs_S
07075	Ts01_b	gen_wysc_0054	01630	mp-bgwv_O
07076	Ts01_b	gen_wysc_0054	01918	mp-jgn_F
07077	Ts01_b	gen_wysc_0054	01963	mp-bcssf_O
07078	Ts01_b	gen_wysc_0054	02082	mp-bcssf_O
07079	Ts01_b	gen_wysc_0054	02116	mp-tbl_O
07080	Ts01_b	gen_wysc_0054	02165	mp-bizmh_Cs
07081	Ts01_b	gen_wysc_0054	02182	mp-bizmh_Cs
07082	Ts01_b	gen_wysc_0054	02556	mp-bbjx_F
07083	Ts01_b	gen_wysc_0054	02568	mp-jgn_F
07084	Ts01_b	gen_wysc_0054	02594	mp-bizmh_Cs
07085	Ts01_b	gen_wysc_0054	02596	mp-mxn_F
07086	Ts01_b	gen_wysc_0054	02777	mp-tbl_O
07087	Ts01_b	gen_wysc_0054	02821	mp-jgn_F
07088	Ts01_b	gen_wysc_0054	03013	mp-hfo_Tl
07089	Ts01_b	gen_wysc_0054	03225	mp-bcssf_O
07090	Ts01_b	gen_wysc_0054	03243	mp-tbl_O
07091	Ts01_b	gen_wysc_0054	03251	mp-cgaex_O
07092	Ts01_b	gen_wysc_0054	03291	mp-bcssf_O
07093	Ts01_b	gen_wysc_0054	03636	mp-mxn_F
07094	Ts01_b	gen_wysc_0054	03775	mp-jgn_F
07095	Ts01_b	gen_wysc_0054	03827	mp-brmsj_F
07096	Ts01_b	gen_wysc_0054	03878	mp-hfo_Tl
07097	Ts01_b	gen_wysc_0054	03932	mp-bfrqs_S
07098	Ts01_b	gen_wysc_0054	04021	mp-cgaex_O
07099	Ts01_b	gen_wysc_0054	04086	mp-jgn_F
07100	Ts01_b	gen_wysc_0054	04156	mp-bizmh_Cs
07101	Ts01_b	gen_wysc_0054	04351	mp-jgn_F
07102	Ts01_b	gen_wysc_0054	04633	mp-bizmh_Cs
07103	Ts01_b	gen_wysc_0054	04645	mp-bizmh_Cs
07104	Ts01_b	gen_wysc_0054	05168	mp-bgwv_O
07105	Ts01_b	gen_wysc_0054	05280	mp-bfrqs_S
07106	Ts01_b	gen_wysc_0054	05645	mp-bcssf_O
07107	Ts01_b	gen_wysc_0054	05663	mp-bnqly_H
07108	Ts01_b	gen_wysc_0054	05700	mp-bizmh_Cs
07109	Ts01_b	gen_wysc_0054	05758	mp-cgaex_O
07110	Ts01_b	gen_wysc_0054	05907	mp-mxn_F
07111	Ts01_b	gen_wysc_0054	06253	mp-bizmh_Cs
07112	Ts01_b	gen_wysc_0054	06365	mp-bfrqs_S
07113	Ts01_b	gen_wysc_0054	06668	mp-brjtz_F
07114	Ts01_b	gen_wysc_0054	06685	mp-tbl_O
07115	Ts01_b	gen_wysc_0054	06816	mp-bsvk_O
07116	Ts01_b	gen_wysc_0054	06968	mp-tbl_O
07117	Ts01_b	gen_wysc_0054	06997	mp-tbl_O
07118	Ts01_b	gen_wysc_0054	07047	mp-cgaex_O
07119	Ts01_b	gen_wysc_0054	07101	mp-bizmh_Cs
07120	Ts01_b	gen_wysc_0054	07389	mp-bfrqs_S
07121	Ts01_b	gen_wysc_0054	07423	mp-bcssf_O
07122	Ts01_b	gen_wysc_0054	07457	mp-cgaex_O
07123	Ts01_b	gen_wysc_0054	07466	mp-cgaex_O
07124	Ts01_b	gen_wysc_0054	07485	mp-bnqly_H
07125	Ts01_b	gen_wysc_0054	07650	mp-tbl_O
07126	Ts01_b	gen_wysc_0054	07747	mp-mxn_F
07127	Ts01_b	gen_wysc_0054	07833	mp-cgaex_O
07128	Ts01_b	gen_wysc_0054	07941	mp-cgaex_O
07129	Ts01_b	gen_wysc_0054	07951	mp-tbl_O
07130	Ts01_b	gen_wysc_0054	08017	mp-bfrqs_S
07131	Ts01_b	gen_wysc_0054	08329	mp-brjtz_F
07132	Ts01_b	gen_wysc_0054	08368	mp-bizmh_Cs
07133	Ts01_b	gen_wysc_0054	08524	mp-bnqly_H
07134	Ts01_b	gen_wysc_0054	08540	mp-hfo_Tl
07135	Ts01_b	gen_wysc_0054	08646	mp-beup_F
07136	Ts01_b	gen_wysc_0054	08911	mp-cgaex_O
07137	Ts01_b	gen_wysc_0054	09268	mp-cgaex_O
07138	Ts01_b	gen_wysc_0054	09313	mp-hfo_Tl
07139	Ts01_b	gen_wysc_0054	09385	mp-mxn_F
07140	Ts01_b	gen_wysc_0054	09574	mp-cgaex_O
07141	Ts01_b	gen_wysc_0054	09785	mp-bfrqs_S
07142	Ts01_b	gen_wysc_0055	00009	mp-bcssf_O
07143	Ts01_b	gen_wysc_0055	00071	mp-bsvk_O
07144	Ts01_b	gen_wysc_0055	00107	mp-cgaex_O
07145	Ts01_b	gen_wysc_0055	00385	mp-cgaex_O
07146	Ts01_b	gen_wysc_0055	00451	mp-bbjx_F
07147	Ts01_b	gen_wysc_0055	00468	mp-cgaex_O
07148	Ts01_b	gen_wysc_0055	00502	mp-bfpal_O
07149	Ts01_b	gen_wysc_0055	00574	mp-cgaex_O
07150	Ts01_b	gen_wysc_0055	00729	mp-bnqly_H
07151	Ts01_b	gen_wysc_0055	00862	mp-bkqiq_O
07152	Ts01_b	gen_wysc_0055	00890	mp-bnqly_H
07153	Ts01_b	gen_wysc_0055	00906	mp-bizmh_Cs
07154	Ts01_b	gen_wysc_0055	01201	mp-bizmh_Cs
07155	Ts01_b	gen_wysc_0055	01203	mp-bizmh_Cs
07156	Ts01_b	gen_wysc_0055	01273	mp-brjtz_F
07157	Ts01_b	gen_wysc_0055	01796	mp-bcssf_O
07158	Ts01_b	gen_wysc_0055	01936	mp-bfrqs_S
07159	Ts01_b	gen_wysc_0055	02059	mp-tbl_O
07160	Ts01_b	gen_wysc_0055	02111	mp-cgaex_O
07161	Ts01_b	gen_wysc_0055	02163	mp-bsvk_O
07162	Ts01_b	gen_wysc_0055	02218	mp-bcssf_O
07163	Ts01_b	gen_wysc_0055	02390	mp-bcssf_O
07164	Ts01_b	gen_wysc_0055	02856	mp-bizmh_Cs
07165	Ts01_b	gen_wysc_0055	03105	mp-tbl_O
07166	Ts01_b	gen_wysc_0055	03210	mp-bgwv_O
07167	Ts01_b	gen_wysc_0055	03227	mp-bnqly_H
07168	Ts01_b	gen_wysc_0055	03451	mp-hfo_Tl
07169	Ts01_b	gen_wysc_0055	03452	mp-tbl_O
07170	Ts01_b	gen_wysc_0055	03461	mp-bnqly_H
07171	Ts01_b	gen_wysc_0055	03643	mp-bsvk_O
07172	Ts01_b	gen_wysc_0055	03775	mp-beup_F
07173	Ts01_b	gen_wysc_0055	03845	mp-hfo_Tl
07174	Ts01_b	gen_wysc_0055	03931	mp-bfpal_O
07175	Ts01_b	gen_wysc_0055	03982	mp-tbl_O
07176	Ts01_b	gen_wysc_0055	04069	mp-bfrqs_S
07177	Ts01_b	gen_wysc_0055	04267	mp-bcssf_O
07178	Ts01_b	gen_wysc_0055	04430	mp-cgaex_O
07179	Ts01_b	gen_wysc_0055	04520	mp-bizmh_Cs
07180	Ts01_b	gen_wysc_0055	04528	mp-hfo_Tl
07181	Ts01_b	gen_wysc_0055	04899	mp-cgaex_O
07182	Ts01_b	gen_wysc_0055	04929	mp-bcssf_O
07183	Ts01_b	gen_wysc_0055	05201	mp-bbkq_V
07184	Ts01_b	gen_wysc_0055	05278	mp-bbjx_F
07185	Ts01_b	gen_wysc_0055	05297	mp-bizmh_Cs
07186	Ts01_b	gen_wysc_0055	05303	mp-bbjx_F
